DO_org,DO_w,DO_b,DO_g,,,,DOE_w,DOE_b,DOE_g,DOPE_w,DOPE_b,DOPE_g,DOR_w,DOR_b,DOR_g
7.685924316,6.675107753,6.712969379,6.720335272,,,,1.010816563,0.972954937,0.965589044,,,,,,
7.685934033,6.67509865,6.712959843,6.720312127,,,,1.010835383,0.97297419,0.965621906,,,,,,
7.685938892,6.675621509,6.71348477,6.720832785,,,,1.010317383,0.972454122,0.965106107,,,,,,
7.685941321,6.675939693,6.713804233,6.721150386,,,,1.010001628,0.972137088,0.964790935,,,,,,
7.685942535,6.675928581,6.713793023,6.721137428,,,,1.010013954,0.972149512,0.964805107,,,,,,
7.740321268,6.675714994,6.713578486,6.720921017,,,,1.064606274,1.026742782,1.019400251,,,,,,
7.896910634,6.675419093,6.71328129,6.720621977,,,,1.221491541,1.183629344,1.176288657,,,,,,
8.154905317,6.675100956,6.712961769,6.720300716,,,,1.479804361,1.441943548,1.434604601,,,,,,
8.426452658,6.674563716,6.712422199,6.719758458,,,,1.751888942,1.714030459,1.7066942,,,,,,
8.312726329,6.67387916,6.711734674,6.71906759,,,,1.638847169,1.600991655,1.593658739,,,,,,
8.255863165,6.673177716,6.711030189,6.718359704,,,,1.582685449,1.544832976,1.537503461,,,,,,
8.227431582,6.673069816,6.710920881,6.718217662,,,,1.554361766,1.516510701,1.50921392,,,,,,
8.213215791,6.67346633,6.711317591,6.718564437,,,,1.539749461,1.5018982,1.494651354,,,,,,
8.206107896,6.674190492,6.712042959,6.719228114,,,,1.531917404,1.494064937,1.486879782,,,,,,
8.202553948,6.675210108,6.713064519,6.720172108,,,,1.52734384,1.489489429,1.48238184,,,,,,
8.200776974,6.676216268,6.714072275,6.721093688,,,,1.524560706,1.486704699,1.479683286,,,,,,
8.199888487,6.677728179,6.715587801,6.722521274,,,,1.522160308,1.484300686,1.477367213,,,,,,
8.199444243,6.677976111,6.715836322,6.722755393,,,,1.521468132,1.483607921,1.47668885,,,,,,
8.199222122,6.677852143,6.715712059,6.722638331,,,,1.521369979,1.483510063,1.476583791,,,,,,
8.051961061,6.67779016,6.715649929,6.722579801,,,,1.374170901,1.336311132,1.32938126,,,,,,
7.97833053,6.677607767,6.715466808,6.72239776,,,,1.300722763,1.262863722,1.25593277,,,,,,
7.941515265,6.677516574,6.715375251,6.722306743,,,,1.263998691,1.226140014,1.219208522,,,,,,
7.846507633,6.677546676,6.715405498,6.72233762,,,,1.168960957,1.131102135,1.124170013,,,,,,
7.772153816,6.677656352,6.715515655,6.722448543,,,,1.094497464,1.056638161,1.049705273,,,,,,
7.759626908,6.677847542,6.715707668,6.722641344,,,,1.081779366,1.04391924,1.036985564,,,,,,
7.765890362,6.67803777,6.715898716,6.722833236,,,,1.087852592,1.049991646,1.043057126,,,,,,
7.769022089,6.678151812,6.71601325,6.722948281,,,,1.090870277,1.053008839,1.046073808,,,,,,
7.770587953,6.677850478,6.715711419,6.722671102,,,,1.092737475,1.054876534,1.047916851,,,,,,
7.771370885,6.677549548,6.715409844,6.722389406,,,,1.093821337,1.055961041,1.048981479,,,,,,
7.77176235,6.677398781,6.715258643,6.722244593,,,,1.094363569,1.056503707,1.049517757,,,,,,
7.771958083,6.677135109,6.714994267,6.721993176,,,,1.094822974,1.056963816,1.049964907,,,,,,
7.771860217,6.67709664,6.714955414,6.721947031,,,,1.094763577,1.056904803,1.049913186,,,,,,
7.771811284,6.677434138,6.71529328,6.722250981,,,,1.094377146,1.056518004,1.049560303,,,,,,
7.771786817,6.677733829,6.715593169,6.722516799,,,,1.094052988,1.056193648,1.049270018,,,,,,
7.771774584,6.678146503,6.716006305,6.722889332,,,,1.093628081,1.055768279,1.048885252,,,,,,
7.771768467,6.678484136,6.716344291,6.723193479,,,,1.093284331,1.055424176,1.048574988,,,,,,
7.771765409,6.678746702,6.716607102,6.723429201,,,,1.093018707,1.055158307,1.048336208,,,,,,
7.77176388,6.678858453,6.716718668,6.723520056,,,,1.092905427,1.055045212,1.048243824,,,,,,
7.771763115,6.679289935,6.71715056,6.723908003,,,,1.09247318,1.054612555,1.047855112,,,,,,
7.771762733,6.679975767,6.717837382,6.724536229,,,,1.091786966,1.053925351,1.047226504,,,,,,
7.737931366,6.679140543,6.716999541,6.723725347,,,,1.058790823,1.020931825,1.014206019,,,,,,
7.666765683,6.678628332,6.71648561,6.723224453,,,,0.988137351,0.950280073,0.94354123,,,,,,
7.592932842,6.678315455,6.716171628,6.722916721,,,,0.914617387,0.876761214,0.870016121,,,,,,
7.526766421,6.678177954,6.716033657,6.722781965,,,,0.848588467,0.810732764,0.803984456,,,,,,
7.48233321,6.678184925,6.716040719,6.722790993,,,,0.804148285,0.766292491,0.759542217,,,,,,
7.451016605,6.678320923,6.716177335,6.72292922,,,,0.772695682,0.73483927,0.728087385,,,,,,
7.415258303,6.678616096,6.716473796,6.723227564,,,,0.736642207,0.698784507,0.692030739,,,,,,
7.382279151,6.679028737,6.716888226,6.72364419,,,,0.703250414,0.665390925,0.658634961,,,,,,
7.356389576,6.678970008,6.716829248,6.723585055,,,,0.677419568,0.639560328,0.632804521,,,,,,
7.332744788,6.678600943,6.716458984,6.72322548,,,,0.654143845,0.616285804,0.609519308,,,,,,
7.309122394,6.677258214,6.715112768,6.721946363,,,,0.63186418,0.594009626,0.587176031,,,,,,
7.280961197,6.675636551,6.713487007,6.720406402,,,,0.605324646,0.56747419,0.560554795,,,,,,
7.241780598,6.674176961,6.712023743,6.719022077,,,,0.567603637,0.529756855,0.522758521,,,,,,
7.197790299,6.672826967,6.7106704,6.717744427,,,,0.524963332,0.487119899,0.480045872,,,,,,
7.15729515,6.671419219,6.709259178,6.716413915,,,,0.485875931,0.448035972,0.440881235,,,,,,
7.119497575,6.670208323,6.708045285,6.715270118,,,,0.449289252,0.41145229,0.404227457,,,,,,
7.087648787,6.670146277,6.707982617,6.715195142,,,,0.41750251,0.37966617,0.372453645,,,,,,
7.083874394,6.669945175,6.707780467,6.71498602,,,,0.413929219,0.376093927,0.368888374,,,,,,
7.085761591,6.670014703,6.707850207,6.715053094,,,,0.415746888,0.377911384,0.370708497,,,,,,
7.086705189,6.670049466,6.707885076,6.71508663,,,,0.416655723,0.378820113,0.371618559,,,,,,
7.087176988,6.670055775,6.707891391,6.715092224,,,,0.417121213,0.379285597,0.372084764,,,,,,
7.087412888,6.670064466,6.707900109,6.715100609,,,,0.417348422,0.379512779,0.372312279,,,,,,
7.087530838,6.670066044,6.707901688,6.715102008,,,,0.417464794,0.37962915,0.37242883,,,,,,
7.087589813,6.670063871,6.707899508,6.715099911,,,,0.417525942,0.379690305,0.372489902,,,,,,
7.0876193,6.670062785,6.707898418,6.715098863,,,,0.417556515,0.379720882,0.372520437,,,,,,
7.087634044,6.670062242,6.707897874,6.715098339,,,,0.417571802,0.37973617,0.372535705,,,,,,
7.0801,6.669738341,6.70757257,6.714771488,,,,0.410361659,0.37252743,0.365328512,,,,,,
7.1012,6.6700784,6.707914102,6.715114663,,,,0.4311216,0.393285898,0.386085337,,,,,,
7.115,6.670078446,6.707914149,6.715114707,,,,0.444921554,0.407085851,0.399885293,,,,,,
7.1263,6.670040674,6.707876213,6.715076588,,,,0.456259326,0.418423787,0.411223412,,,,,,
7.1384,6.670116277,6.707952143,6.715152881,,,,0.468283723,0.430447857,0.423247119,,,,,,
7.145,6.670040691,6.70787623,6.715076604,,,,0.474959309,0.43712377,0.429923396,,,,,,
7.1448,6.669851721,6.707686441,6.714885905,,,,0.474948279,0.437113559,0.429914095,,,,,,
7.1469,6.669700546,6.707534612,6.714733348,,,,0.477199454,0.439365388,0.432166652,,,,,,
7.156,6.669511583,6.70734483,6.714542656,,,,0.486488417,0.44865517,0.441457344,,,,,,
7.164,6.669435999,6.707268919,6.71446638,,,,0.494564001,0.456731081,0.44953362,,,,,,
7.1815,6.669511583,6.70734483,6.714542656,,,,0.511988417,0.47415517,0.466957344,,,,,,
7.20565,6.670059418,6.707894083,6.715062249,,,,0.535590582,0.497755917,0.490587751,,,,,,
7.232575,6.671535381,6.709373506,6.716450669,,,,0.561039619,0.523201494,0.516124331,,,,,,
7.2635375,6.673946539,6.711790253,6.718719834,,,,0.589590961,0.551747247,0.544817666,,,,,,
7.29926875,6.677071879,6.714922749,6.721663957,,,,0.622196871,0.584346001,0.577604793,,,,,,
7.337234375,6.677203964,6.715054766,6.721776488,,,,0.660030411,0.622179609,0.615457887,,,,,,
7.375017187,6.676929722,6.714779659,6.721510136,,,,0.698087465,0.660237528,0.653507051,,,,,,
7.410708594,6.676660123,6.714509056,6.721243282,,,,0.734048471,0.696199538,0.689465312,,,,,,
7.441654297,6.676473179,6.714321226,6.72105205,,,,0.765181118,0.727333071,0.720602247,,,,,,
7.469177148,6.676228307,6.714075257,6.720803662,,,,0.792948841,0.755101891,0.748373486,,,,,,
7.495438574,6.676011253,6.713857246,6.720583993,,,,0.819427321,0.781581328,0.774854581,,,,,,
7.505369287,6.675751338,6.7135962,6.720321398,,,,0.829617949,0.791773087,0.785047889,,,,,,
7.500403931,6.675488924,6.713332648,6.720056443,,,,0.824915007,0.787071283,0.780347488,,,,,,
7.497921252,6.675225265,6.713067848,6.719790312,,,,0.822695987,0.784853404,0.77813094,,,,,,
7.496679913,6.674923146,6.712764424,6.719485414,,,,0.821756767,0.783915489,0.777194499,,,,,,
7.496059244,6.674582887,6.712422696,6.719142049,,,,0.821476357,0.783636548,0.776917195,,,,,,
7.495748909,6.674280328,6.71211883,6.718836734,,,,0.821468581,0.783630079,0.776912175,,,,,,
7.495593742,6.673970194,6.711807297,6.718521823,,,,0.821623548,0.783786445,0.777071919,,,,,,
7.495516158,6.673968258,6.711804682,6.718498006,,,,0.8215479,0.783711476,0.777018152,,,,,,
7.495477366,6.674700063,6.712537508,6.719167254,,,,0.820777303,0.782939858,0.776310112,,,,,,
7.49545797,6.676363773,6.714204355,6.720716941,,,,0.819094197,0.781253615,0.774741029,,,,,,
7.4844,6.678532405,6.716377271,6.722746421,,,,0.805867595,0.768022729,0.761653579,,,,,,
7.461,6.680219884,6.718068035,6.724326458,,,,0.780780116,0.742931965,0.736673542,,,,,,
7.4433,6.681063946,6.718913718,6.725116875,,,,0.762236054,0.724386282,0.718183125,,,,,,
7.4354,6.68154291,6.719393732,6.725569546,,,,0.75385709,0.716006268,0.709830454,,,,,,
7.4337,6.681896131,6.719747965,6.725910645,,,,0.751803869,0.713952035,0.707789355,,,,,,
7.4353,6.682205426,6.720058337,6.726215071,,,,0.753094574,0.715241663,0.709084929,,,,,,
7.4469,6.682644396,6.720499067,6.726654157,,,,0.764255604,0.726400933,0.720245843,,,,,,
7.4706,6.683167189,6.721024043,6.727179726,,,,0.787432811,0.749575957,0.743420274,,,,,,
7.4932,6.68414276,6.722002783,6.728133251,,,,0.80905724,0.771197217,0.765066749,,,,,,
7.5068,6.684069192,6.721929861,6.728087903,,,,0.822730808,0.784870139,0.778712097,,,,,,
7.5126,6.684296704,6.72215835,6.728317453,,,,0.828303296,0.79044165,0.784282547,,,,,,
7.5046,6.68499516,6.722858484,6.728982458,,,,0.81960484,0.781741516,0.775617542,,,,,,
7.492,6.68555165,6.723416096,6.729506048,,,,0.80644835,0.768583904,0.762493952,,,,,,
7.4814,6.68616939,6.724035002,6.730085148,,,,0.79523061,0.757364998,0.751314852,,,,,,
7.4363,6.686817011,6.724683436,6.730680465,,,,0.749482989,0.711616564,0.705619535,,,,,,
7.4358,6.687309452,6.725176018,6.73111949,,,,0.748490548,0.710623982,0.70468051,,,,,,
7.4116,6.686969178,6.724834035,6.730768874,,,,0.724630822,0.686765965,0.680831126,,,,,,
7.39,6.68657017,6.724433439,6.730369958,,,,0.70342983,0.665566561,0.659630042,,,,,,
7.3737,6.686313767,6.724175998,6.730113093,,,,0.687386233,0.649524002,0.643586907,,,,,,
7.3675,6.686261446,6.724123484,6.730061219,,,,0.681238554,0.643376516,0.637438781,,,,,,
7.3632,6.686256026,6.724118053,6.730056095,,,,0.676943974,0.639081947,0.633143905,,,,,,
7.3558,6.686182859,6.724044565,6.729982102,,,,0.669617141,0.631755435,0.625817898,,,,,,
7.352,6.686184213,6.724045923,6.729983382,,,,0.665815787,0.627954077,0.622016618,,,,,,
7.3517,6.686298709,6.724160908,6.730098857,,,,0.665401291,0.627539092,0.621601143,,,,,,
7.3507,6.686374927,6.724237453,6.730175734,,,,0.664325073,0.626462547,0.620524266,,,,,,
7.3477,6.686628916,6.724492062,6.73041827,,,,0.661071084,0.623207938,0.61728173,,,,,,
7.341,6.68602463,6.723886413,6.729844563,,,,0.65497537,0.617113587,0.611155437,,,,,,
7.3279,6.685872883,6.723734014,6.72969146,,,,0.642027117,0.604165986,0.59820854,,,,,,
7.3133,6.685947651,6.723808612,6.729752505,,,,0.627352349,0.589491388,0.583547495,,,,,,
7.2999,6.685947099,6.723807811,6.729744754,,,,0.613952901,0.576092189,0.570155246,,,,,,
7.2841,6.686248407,6.724109427,6.730019982,,,,0.597851593,0.559990573,0.554080018,,,,,,
7.2659,6.686493106,6.724354311,6.730241702,,,,0.579406894,0.541545689,0.535658298,,,,,,
7.2469,6.686992738,6.72485466,6.730704473,,,,0.559907262,0.52204534,0.516195527,,,,,,
7.2274,6.68780916,6.72567262,6.731471626,,,,0.53959084,0.50172738,0.495928374,,,,,,
7.2083,6.688822141,6.726687701,6.73242951,,,,0.519477859,0.481612299,0.47587049,,,,,,
7.1907,6.689971592,6.727839686,6.733521323,,,,0.500728408,0.462860314,0.457178677,,,,,,
7.1723,6.69134093,6.729212156,6.734825974,,,,0.48095907,0.443087844,0.437474026,,,,,,
7.1514,6.693009548,6.730884481,6.736413814,,,,0.458390452,0.420515519,0.414986186,,,,,,
7.1298,6.695112742,6.732992466,6.738420091,,,,0.434687258,0.396807534,0.391379909,,,,,,
7.107,6.697566794,6.735452112,6.740763333,,,,0.409433206,0.371547888,0.366236667,,,,,,
7.0846,6.700121295,6.738012237,6.743199563,,,,0.384478705,0.346587763,0.341400437,,,,,,
7.0643,6.701456504,6.739350608,6.74447978,,,,0.362843496,0.324949392,0.31982022,,,,,,
7.0453,6.702181378,6.740077299,6.745177679,,,,0.343118622,0.305222701,0.300122321,,,,,,
7.0281,6.702524828,6.740421575,6.74550748,,,,0.325575172,0.287678425,0.28259252,,,,,,
7.0129,6.702696565,6.740593725,6.745672394,,,,0.310203435,0.272306275,0.267227606,,,,,,
6.9996,6.702763401,6.740660686,6.745735651,,,,0.296836599,0.258939314,0.253864349,,,,,,
6.9893,6.702720677,6.7406177,6.745690472,,,,0.286579323,0.2486823,0.243609528,,,,,,
6.9824,6.702547037,6.740443279,6.745514271,,,,0.279852963,0.241956721,0.236885729,,,,,,
6.9749,6.702365046,6.740260493,6.745330166,,,,0.272534954,0.234639507,0.229569834,,,,,,
6.9639,6.702714333,6.740610158,6.74565365,,,,0.261185667,0.223289842,0.21824635,,,,,,
6.9499,6.70218306,6.74007771,6.745146066,,,,0.24771694,0.20982229,0.204753934,,,,,,
6.9312,6.702448687,6.740343925,6.745399848,,,,0.228751313,0.190856075,0.185800152,,,,,,
6.91,6.703169529,6.7410662,6.7460845,,,,0.206830471,0.1689338,0.1639155,,,,,,
6.89895,6.703435226,6.741332481,6.746338362,,,,0.195514774,0.157617519,0.152611638,,,,,,
6.880475,6.704137427,6.742036162,6.747007778,,,,0.176337573,0.138438838,0.133467222,,,,,,
6.8561375,6.705361783,6.74326304,6.748173882,,,,0.150775717,0.11287446,0.107963618,,,,,,
6.82971875,6.706771656,6.744675749,6.749515707,,,,0.122947094,0.085043001,0.080203043,,,,,,
6.807159375,6.708255796,6.746162925,6.750930321,,,,0.098903579,0.06099645,0.056229054,,,,,,
6.795879688,6.709511074,6.747420618,6.752123632,,,,0.086368614,0.04845907,0.043756056,,,,,,
6.790239844,6.710405065,6.74831637,6.752974901,,,,0.079834779,0.041923474,0.037264943,,,,,,
6.787419922,6.711061353,6.748973995,6.753601106,,,,0.076358569,0.038445927,0.033818816,,,,,,
6.786009961,6.711636924,6.749550854,6.754153241,,,,0.074373037,0.036459107,0.03185672,,,,,,
6.78530498,6.711520759,6.749434774,6.754050279,,,,0.073784221,0.035870206,0.031254701,,,,,,
6.7627,6.711558028,6.749472491,6.754094978,,,,0.051141972,0.013227509,0.008605022,,,,,,
6.7742,6.711652945,6.749567956,6.75419427,,,,0.062547055,0.024632044,0.02000573,,,,,,
6.7815,6.711700404,6.749615689,6.754243918,,,,0.069799596,0.031884311,0.027256082,,,,,,
6.7846,6.711685992,6.749601252,6.75423027,,,,0.072914008,0.034998748,0.03036973,,,,,,
6.7797,6.711678785,6.749594033,6.754223445,,,,0.068021215,0.030105967,0.025476555,,,,,,
6.7722,6.711606107,6.749521037,6.754149915,,,,0.060593893,0.022678963,0.018050085,,,,,,
6.7656,6.711455348,6.749369632,6.753997738,,,,0.054144652,0.016230368,0.011602262,,,,,,
6.7544,6.711227415,6.749140728,6.753767774,,,,0.043172585,0.005259272,0.000632226,,,,,,
6.7379,6.710922765,6.748834783,6.753460456,,,,0.026977235,-0.010934783,-0.015560456,,,,,,
6.721,6.710617903,6.748528625,6.753152938,,,,0.010382097,-0.027528625,-0.032152938,,,,,,
6.7053,6.71027481,6.748184074,6.752806863,,,,-0.00497481,-0.042884074,-0.047506863,,,,,,
6.6915,6.709969809,6.747877776,6.752499214,,,,-0.018469809,-0.056377776,-0.060999214,,,,,,
6.682,6.709664795,6.747571466,6.752191553,,,,-0.027664795,-0.065571466,-0.070191553,,,,,,
6.6718,6.709359779,6.747265154,6.751883891,,,,-0.037559779,-0.075465154,-0.080083891,,,,,,
6.6579,6.70920423,6.747108378,6.751713075,,,,-0.05130423,-0.089208378,-0.093813075,,,,,,
6.6437,6.710076057,6.747980753,6.752515262,,,,-0.066376057,-0.104280753,-0.108815262,,,,,,
6.629,6.71186142,6.749768189,6.75418287,,,,-0.08286142,-0.120768189,-0.12518287,,,,,,
6.6142,6.714123993,6.75203375,6.756307571,,,,-0.099923993,-0.13783375,-0.142107571,,,,,,
6.6008,6.714894302,6.752805026,6.757030395,,,,-0.114094302,-0.152005026,-0.156230395,,,,,,
6.5874,6.715356046,6.753267722,6.757472559,,,,-0.127956046,-0.165867722,-0.170072559,,,,,,
6.5739,6.7157971,6.753710291,6.757909122,,,,-0.1418971,-0.179810291,-0.184009122,,,,,,
6.5617,6.717103998,6.755022904,6.759231397,,,,-0.155403998,-0.193322904,-0.197531397,,,,,,
6.5513,6.717127372,6.755046465,6.759257044,,,,-0.165827372,-0.203746465,-0.207957044,,,,,,
6.5429,6.717540067,6.755460953,6.759674321,,,,-0.174640067,-0.212560953,-0.216774321,,,,,,
6.5371,6.718414845,6.756339459,6.760557132,,,,-0.181314845,-0.219239459,-0.223457132,,,,,,
6.532,6.719578113,6.757507667,6.761730647,,,,-0.187578113,-0.225507667,-0.229730647,,,,,,
6.5263,6.720847589,6.758782526,6.763011147,,,,-0.194547589,-0.232482526,-0.236711147,,,,,,
6.5207,6.722650533,6.760591802,6.764799139,,,,-0.201950533,-0.239891802,-0.244099139,,,,,,
6.5148,6.723781146,6.761727503,6.765946418,,,,-0.208981146,-0.246927503,-0.251146418,,,,,,
6.5096,6.724881912,6.762833232,6.767063592,,,,-0.215281912,-0.253233232,-0.257463592,,,,,,
6.5061,6.725567313,6.763523034,6.767789789,,,,-0.219467313,-0.257423034,-0.261689789,,,,,,
6.5032,6.726617352,6.764578118,6.768862794,,,,-0.223417352,-0.261378118,-0.265662794,,,,,,
6.5009,6.727620741,6.765586356,6.769888752,,,,-0.226720741,-0.264686356,-0.268988752,,,,,,
6.4997,6.728715389,6.76668594,6.770999757,,,,-0.229015389,-0.26698594,-0.271299757,,,,,,
6.4996,6.729913062,6.767888685,6.772207668,,,,-0.230313062,-0.268288685,-0.272607668,,,,,,
6.5009,6.731085964,6.769066555,6.773390591,,,,-0.230185964,-0.268166555,-0.272490591,,,,,,
6.5039,6.732036478,6.770021694,6.774363219,,,,-0.228136478,-0.266121694,-0.270463219,,,,,,
6.5081,6.73316228,6.771152264,6.775498631,,,,-0.22506228,-0.263052264,-0.267398631,,,,,,
6.513,6.734624194,6.77261917,6.776945022,,,,-0.221624194,-0.25961917,-0.263945022,,,,,,
6.5191,6.736292678,6.774292609,6.778578757,,,,-0.217192678,-0.255192609,-0.259478757,,,,,,
6.5264,6.73745266,6.775456292,6.779720645,,,,-0.21105266,-0.249056292,-0.253320645,,,,,,
6.533,6.738357698,6.776363187,6.780587961,,,,-0.205357698,-0.243363187,-0.247587961,,,,,,
6.5478,6.738995652,6.777001938,6.781187695,,,,-0.191195652,-0.229201938,-0.233387695,,,,,,
6.57145,6.739659145,6.777666363,6.781814081,,,,-0.168209145,-0.206216363,-0.210364081,,,,,,
6.605525,6.740048359,6.778056131,6.782181753,,,,-0.134523359,-0.172531131,-0.176656753,,,,,,
6.5884875,6.740242982,6.778251029,6.782365608,,,,-0.151755482,-0.189763529,-0.193878108,,,,,,
6.57996875,6.740340298,6.778348484,6.782457541,,,,-0.160371548,-0.198379734,-0.202488791,,,,,,
6.575709375,6.740393929,6.778402204,6.782508522,,,,-0.164684554,-0.202692829,-0.206799147,,,,,,
6.573579688,6.740905764,6.778914833,6.782993719,,,,-0.167326076,-0.205335145,-0.209414031,,,,,,
6.572514844,6.740561795,6.778570335,6.782667738,,,,-0.168046951,-0.206055491,-0.210152894,,,,,,
6.571982422,6.740755837,6.778765505,6.782870393,,,,-0.168773415,-0.206783083,-0.210887971,,,,,,
6.571716211,6.740410847,6.778419057,6.782522481,,,,-0.168694636,-0.206702846,-0.21080627,,,,,,
6.571583105,6.740448899,6.778456654,6.782546918,,,,-0.168865794,-0.206873549,-0.210963813,,,,,,
6.571516553,6.740563619,6.778571242,6.782648675,,,,-0.169047066,-0.207054689,-0.211132122,,,,,,
6.570358276,6.740640147,6.778647786,6.782718886,,,,-0.170281871,-0.20828951,-0.21236061,,,,,,
6.441129138,6.741023226,6.779031866,6.78309128,,,,-0.299894088,-0.337902728,-0.341962142,,,,,,
6.368914569,6.741559697,6.779569986,6.783618366,,,,-0.372645128,-0.410655417,-0.414703797,,,,,,
6.405021854,6.74205801,6.780070095,6.784113934,,,,-0.337036156,-0.375048241,-0.37909208,,,,,,
6.423075496,6.742479675,6.780493232,6.784532204,,,,-0.319404179,-0.357417736,-0.361456708,,,,,,
6.432102317,6.742748102,6.780762793,6.784802902,,,,-0.310645785,-0.348660476,-0.352700585,,,,,,
6.436615728,6.742786572,6.780801735,6.784848659,,,,-0.306170844,-0.344186007,-0.348232931,,,,,,
6.438872433,6.742710123,6.780725582,6.78478549,,,,-0.30383769,-0.341853149,-0.345913057,,,,,,
6.440000786,6.742825407,6.780841972,6.78491568,,,,-0.302824621,-0.340841186,-0.344914894,,,,,,
6.440564962,6.742825774,6.780843266,6.784936952,,,,-0.302260812,-0.340278304,-0.34437199,,,,,,
6.44084705,6.742902832,6.780921574,6.785035571,,,,-0.302055782,-0.340074524,-0.344188521,,,,,,
6.440988094,6.742788289,6.780807778,6.78494795,,,,-0.301800195,-0.339819684,-0.343959856,,,,,,
6.506244047,6.742597073,6.780616981,6.784783019,,,,-0.236353026,-0.274372934,-0.278538972,,,,,,
